Time,Ajay:RELB:X,Ajay:RELB:Y,Ajay:RELB:Z,Ajay:RSHO:X,Ajay:RSHO:Y,Ajay:RSHO:Z,Ajay:RFA1:X,Ajay:RFA1:Y,Ajay:RFA1:Z,Ajay:RFA2:X,Ajay:RFA2:Y,Ajay:RFA2:Z,Ajay:RFRA:X,Ajay:RFRA:Y,Ajay:RFRA:Z,Ajay:RH1:X,Ajay:RH1:Y,Ajay:RH1:Z,Ajay:RH2:X,Ajay:RH2:Y,Ajay:RH2:Z,Ajay:RH3:X,Ajay:RH3:Y,Ajay:RH3:Z,Ajay:RH4:X,Ajay:RH4:Y,Ajay:RH4:Z,Ajay:RH5:X,Ajay:RH5:Y,Ajay:RH5:Z,Ajay:RH6:X,Ajay:RH6:Y,Ajay:RH6:Z,Ajay:RIF1:X,Ajay:RIF1:Y,Ajay:RIF1:Z,Ajay:RIF2:X,Ajay:RIF2:Y,Ajay:RIF2:Z,Ajay:RIF3:X,Ajay:RIF3:Y,Ajay:RIF3:Z,Ajay:RPF1:X,Ajay:RPF1:Y,Ajay:RPF1:Z,Ajay:RPF2:X,Ajay:RPF2:Y,Ajay:RPF2:Z,Ajay:RPF3:X,Ajay:RPF3:Y,Ajay:RPF3:Z,Ajay:RRF1:X,Ajay:RRF1:Y,Ajay:RRF1:Z,Ajay:RRF2:X,Ajay:RRF2:Y,Ajay:RRF2:Z,Ajay:RRF3:X,Ajay:RRF3:Y,Ajay:RRF3:Z,Ajay:RRF4:X,Ajay:RRF4:Y,Ajay:RRF4:Z,Ajay:RTF1:X,Ajay:RTF1:Y,Ajay:RTF1:Z,Ajay:RTF2:X,Ajay:RTF2:Y,Ajay:RTF2:Z,Ajay:RTF3:X,Ajay:RTF3:Y,Ajay:RTF3:Z,Ajay:RTH1:X,Ajay:RTH1:Y,Ajay:RTH1:Z,Ajay:RTH2:X,Ajay:RTH2:Y,Ajay:RTH2:Z,Ajay:RTH3:X,Ajay:RTH3:Y,Ajay:RTH3:Z,Ajay:RUPA:X,Ajay:RUPA:Y,Ajay:RUPA:Z,Ajay:RWRA:X,Ajay:RWRA:Y,Ajay:RWRA:Z,Ajay:RWRB:X,Ajay:RWRB:Y,Ajay:RWRB:Z
1.5167,613.14,-298.95,26.284,476.78,-357.01,284.24,423.1,-157.1,24.682,473.28,-131.75,1.8093,525.01,-205.97,39.229,364.21,-89.527,29.294,354.57,-60.331,45.361,373.82,-40.125,39.938,392.14,-39.764,26.849,408.83,-35.142,6.1534,419.38,-67.391,6.4392,318.79,-21.788,50.33,306.29,-1.5654,54.594,285.53,23.047,51.459,386.59,-0.51548,11.752,371.46,26.672,10.418,344.35,41.362,5.8843,366.98,-2.7895,26.125,359.46,8.5129,27.328,338.1,30.719,13.567,311.12,42.715,11.023,340.47,3.5132,45.385,323.94,30.811,49.454,304.05,51.18,47.946,323.35,-97.356,8.5895,300.21,-70.528,10.482,282.05,-50.606,8.3929,541.73,-321.25,149.49,399.67,-127.21,22.838,441.22,-91.548,0.68911
1.5250,612.82,-299.64,25.577,476.82,-357,284.12,423.04,-157.49,26.12,472.8,-132.34,2.4244,525,-206.46,39.37,364.45,-89.622,31.681,355.23,-60.117,47.598,374.46,-40.047,41.658,392.53,-39.864,28.313,408.82,-35.516,7.1809,419.45,-67.851,7.8317,320.29,-21.237,53.243,308.16,-0.82031,57.668,287.74,24.167,54.85,386.56,-0.68948,12.268,371.52,26.473,10.353,344.63,41.145,5.933,366.53,-3.5296,26.278,359.59,8.5334,27.475,338.38,30.429,13.632,311.34,42.462,10.982,341.48,3.9177,46.69,325.28,31.443,50.453,305.43,51.918,48.861,323.35,-97.618,11.424,299.91,-71.036,14.273,281.81,-50.977,12.68,541.77,-321.41,148.98,399.47,-127.65,24.507,440.83,-92.109,1.6777
1.5333,612.45,-300.21,24.887,476.83,-356.96,284.02,422.88,-157.92,27.431,472.27,-132.87,2.8968,524.93,-206.89,39.457,364.7,-89.739,33.954,355.91,-60.047,49.752,375.08,-39.968,43.161,393.07,-39.811,29.808,408.78,-35.904,8.0667,419.48,-68.329,9.0967,321.8,-20.726,56.03,309.93,-0.13775,60.629,289.96,25.108,58.345,386.53,-0.9074,12.722,371.57,26.301,10.255,345.6,41.019,6.3988,367.48,-2.4815,27.264,359.68,8.5481,27.721,338.61,30.163,13.712,311.6,42.256,10.942,342.4,4.3081,47.837,326.32,32.002,51.279,306.59,52.47,49.479,323.33,-97.911,14.295,299.64,-71.443,18.017,281.63,-51.215,16.739,541.79,-321.65,148.54,399.22,-128.06,26.05,440.34,-92.688,2.4689
1.5417,612.04,-300.69,24.268,476.82,-356.92,283.89,422.64,-158.35,28.497,471.64,-133.4,3.3111,524.74,-207.33,39.504,364.77,-89.879,35.944,356.74,-60.025,51.932,375.7,-39.841,44.569,393.41,-39.77,31.008,408.65,-36.341,8.8426,419.18,-68.808,9.9261,323.31,-20.266,58.725,311.78,0.43675,63.615,292.24,26.014,61.86,386.5,-1.1215,13.109,371.54,26.132,10.101,345.7,40.92,6.34,368.67,-1.8201,28.564,360.14,8.5967,28.363,338.82,29.877,13.803,311.84,42.003,10.831,343.22,4.6719,48.852,327.14,32.414,52.066,307.56,52.859,50.068,323.32,-98.173,16.98,297.31,-68.987,22.097,281.56,-51.259,20.382,541.73,-321.97,148.23,398.98,-128.45,27.436,439.71,-93.271,3.0217
1.5500,611.6,-301.11,23.757,476.78,-356.86,283.73,422.27,-158.77,29.282,470.96,-133.87,3.5661,524.4,-207.75,39.523,364.76,-90.031,37.713,357.47,-59.848,53.704,376.26,-39.71,45.847,393.37,-39.947,31.733,408.43,-36.764,9.5115,418.85,-69.257,10.596,324.86,-19.878,61.325,313.71,0.96467,66.401,294.55,26.862,65.09,386.36,-1.3319,13.492,371.42,25.857,10.054,344.73,40.772,5.7248,369.07,-1.6995,29.239,360.65,8.5715,28.912,338.98,29.532,13.875,311.96,41.676,10.69,343.96,4.8961,50.001,327.56,32.687,52.735,308.2,53.091,50.736,323.23,-98.394,19.374,299.07,-71.628,24.904,281.59,-51.118,23.59,541.57,-322.3,147.93,398.71,-128.81,28.428,439.14,-93.773,3.4903
1.5583,611.12,-301.41,23.289,476.7,-356.81,283.6,421.77,-159.14,29.781,470.31,-134.26,3.6466,523.98,-208.12,39.504,364.76,-90.15,39.145,357.84,-59.89,54.993,376.71,-39.659,46.926,393.28,-40.174,32.37,408.21,-37.096,10.085,418.4,-69.612,11.017,326.38,-19.598,63.608,315.6,1.4779,68.772,296.71,27.583,67.814,386.15,-1.494,13.857,371.16,25.57,10.129,344.3,40.641,5.611,369.1,-1.8898,29.78,360.9,8.5002,29.274,338.96,29.258,13.995,311.94,41.293,10.596,344.6,4.9792,51.167,327.76,32.884,53.269,308.52,53.183,51.337,323.07,-98.58,21.371,298.82,-71.703,27.174,281.65,-50.816,26.297,541.33,-322.56,147.64,398.31,-129.08,28.985,438.6,-94.206,3.8185
1.5667,610.61,-301.61,22.873,476.62,-356.79,283.53,421.19,-159.44,29.869,469.74,-134.55,3.6717,523.5,-208.43,39.399,364.49,-90.338,40.279,357.97,-60.033,56.06,377.1,-39.663,47.877,393.27,-40.35,32.994,408,-37.28,10.6,417.93,-69.843,11.244,327.53,-19.413,65.235,317.06,1.876,70.529,298.59,28.237,69.861,385.92,-1.5636,14.221,370.73,25.345,10.216,344.28,40.47,5.8165,368.9,-2.2145,30.231,360.98,8.4832,29.785,338.88,29.157,14.239,311.88,40.9,10.509,345.06,5.0491,52.122,327.85,32.934,53.776,308.61,53.146,51.813,322.71,-98.885,23.018,298.59,-71.668,29.047,281.78,-50.342,28.436,541.06,-322.7,147.39,397.88,-129.28,29.216,437.97,-94.56,3.8809
1.5750,610.09,-301.7,22.556,476.57,-356.85,283.44,420.57,-159.6,29.483,469.24,-134.69,3.5349,522.88,-208.69,39.131,363.95,-90.639,41.059,358.06,-59.972,56.772,377.31,-39.723,48.59,393.25,-40.481,33.455,407.81,-37.279,11.059,417.62,-69.976,11.356,328.13,-19.335,66.16,317.96,2.0857,71.634,300.09,28.749,71.218,385.63,-1.5349,14.67,370.13,25.181,10.324,343.87,40.185,5.8145,368.63,-2.4969,30.64,360.96,8.4673,30.346,338.82,29.071,14.445,311.76,40.571,10.37,345.33,5.021,52.871,327.72,32.821,54.216,308.47,52.969,52.048,321.91,-99.562,24.639,298.42,-71.589,30.496,282.07,-49.813,30.09,540.75,-322.74,147.23,397.48,-129.41,28.959,437.41,-94.719,3.7367
1.5833,609.59,-301.66,22.302,476.52,-356.98,283.37,419.95,-159.56,28.511,468.8,-134.62,3.1078,522.13,-208.83,38.725,363.71,-90.711,40.771,358.11,-60.138,56.905,377.17,-39.897,48.883,393.14,-40.555,33.753,407.68,-37.134,11.396,417.33,-69.951,11.185,328.35,-19.42,66.513,318.33,2.0545,72.115,301.02,28.957,71.949,385.32,-1.3679,15.127,369.45,25.137,10.459,343.2,39.927,5.815,368.45,-2.5604,31.053,360.79,8.4677,30.762,338.65,28.982,14.596,311.58,40.354,10.235,345.2,4.8194,53.28,327.28,32.564,54.404,308.02,52.619,52.008,321.21,-99.301,24.616,298.27,-71.224,30.744,282.27,-49.15,30.227,540.34,-322.65,147.17,397.01,-129.38,28.057,437.04,-94.633,3.3559
1.5917,609.08,-301.43,22.125,476.42,-357.17,283.37,419.44,-159.26,27.099,468.44,-134.34,2.384,521.29,-208.78,38.191,363.74,-90.514,39.347,357.79,-60.576,56.33,376.81,-40.124,48.729,392.96,-40.577,33.777,407.61,-36.845,11.486,417.12,-69.679,10.728,328.13,-19.7,66.229,318.06,1.7127,71.928,301.2,28.741,72.071,385.05,-1.0566,15.465,368.81,25.269,10.59,342.54,39.788,5.8842,368.35,-2.3925,31.465,360.53,8.5055,30.996,338.4,29.005,14.749,311.37,40.321,10.147,344.62,4.5666,53.265,326.52,32.173,54.301,307.11,52.103,51.768,321.99,-98.517,22.045,298.79,-69.987,28.878,282.43,-48.534,30.06,539.83,-322.45,147.17,396.46,-129.14,26.558,436.8,-94.328,2.617
1.6000,608.57,-301.06,22.089,476.29,-357.41,283.45,418.83,-158.79,25.403,468.16,-133.88,1.422,520.39,-208.53,37.505,363.47,-90.298,37.356,357.08,-60.725,54.997,376.3,-40.32,48.001,392.9,-40.546,33.448,407.65,-36.4,11.2,416.99,-69.25,9.8513,327.27,-20.121,65.129,316.99,1.1432,71.034,300.35,28.08,71.537,384.91,-0.66033,15.598,368.37,25.615,10.689,342.04,39.771,5.8619,368.1,-2.2266,31.684,360.23,8.5236,31.042,338.18,29.195,14.812,311.17,40.475,9.9915,343.57,4.2734,52.704,325.38,31.72,53.864,305.84,51.541,51.254,322.18,-97.819,19.357,298.56,-69.363,26.878,282.62,-47.404,28.211,539.3,-322.22,147.14,395.86,-128.7,24.62,436.62,-93.788,1.5657
1.6083,608.08,-300.57,22.178,476.12,-357.69,283.55,418.16,-158.25,23.241,468.01,-133.3,0.28212,519.51,-208.16,36.727,362.84,-90.002,34.768,356.09,-60.666,52.825,375.56,-40.463,46.557,392.74,-40.5,32.432,407.79,-35.859,10.461,416.89,-68.673,8.4271,325.72,-20.502,63.035,315.07,0.48651,69.092,298.32,27.036,70.055,385.02,-0.21082,15.392,368.32,26.121,10.771,341.77,39.957,5.8109,367.73,-2.204,31.306,359.81,8.6081,30.987,337.9,29.619,14.884,310.93,40.779,9.7302,342.07,3.9424,51.456,323.84,31.293,52.907,304.33,51.067,50.313,321.46,-97.16,16.188,297.72,-68.99,24.083,282.63,-46.232,24.948,538.78,-321.95,147.12,395.22,-128.08,22.29,436.55,-93.044,0.20689
1.6167,607.64,-300.01,22.328,475.92,-357.98,283.66,417.61,-157.56,20.783,468,-132.54,-0.98192,518.67,-207.68,35.893,362.03,-89.504,31.397,354.99,-60.485,49.783,374.53,-40.439,44.323,391.93,-40.41,30.318,407.92,-35.232,9.2525,416.86,-67.957,6.6601,323.47,-20.623,59.513,312.37,-0.027878,65.525,295.36,25.809,66.951,385.3,0.31429,14.797,368.57,26.707,10.81,341.66,40.368,5.812,367.44,-1.6708,30.907,359.15,8.8057,30.896,337.44,30.394,14.981,310.6,41.264,9.4638,340.16,3.7257,49.378,322.21,30.967,51.294,302.56,50.775,48.665,320.59,-96.307,12.102,296.56,-68.478,20.352,282.26,-44.978,19.873,538.34,-321.65,147.14,394.69,-127.31,19.543,436.64,-92.189,-1.4268
1.6250,607.28,-299.37,22.558,475.71,-358.24,283.73,417.13,-156.75,18.155,468.13,-131.63,-2.333,517.86,-207.09,35.037,361.13,-88.773,27.313,353.81,-60.063,45.862,373.18,-40.23,41.25,390.96,-40.1,27.659,407.99,-34.502,7.5685,416.84,-67.206,4.6997,320.56,-20.455,54.515,309.1,0.0186,59.913,291.85,24.675,62.183,385.54,0.86916,13.945,368.84,27.367,10.809,341.71,40.998,5.8591,368.71,-1.5029,31.207,358.06,8.807,30.421,336.91,31.271,14.911,310.23,42.094,9.3931,337.93,3.7127,46.382,320.45,30.791,48.817,300.61,50.709,45.997,319.88,-95.272,7.0932,296.7,-66.721,13.214,281.66,-43.733,12.926,537.96,-321.39,147.21,394.26,-126.41,16.492,436.77,-91.237,-3.2945
1.6333,606.98,-298.68,22.883,475.49,-358.49,283.73,416.74,-155.9,15.311,468.4,-130.65,-3.8002,517.13,-206.45,34.17,360.15,-87.879,22.662,352.09,-59.527,41.017,371.58,-39.88,37.402,390.22,-39.562,24.906,407.78,-33.712,5.2139,417.07,-66.286,2.6809,317.52,-19.586,47.101,305.45,0.7286,51.97,288.33,24.609,52.663,385.64,1.3242,12.884,369.14,28.06,10.804,341.98,41.818,5.9118,366.46,-1.5007,28.991,356.97,8.7462,29.567,336.65,31.791,14.71,310.13,43.5,9.7399,335.51,3.7613,42.712,318.11,30.687,45.265,298.44,50.798,42.24,319.56,-93.987,0.91911,296.52,-65.238,5.5732,281.17,-42.548,4.0898,537.55,-321.16,147.36,393.94,-125.39,13.238,437.08,-90.207,-5.1485
1.6417,606.74,-297.96,23.238,475.29,-358.72,283.7,416.47,-154.87,12.423,468.72,-129.66,-5.3338,516.54,-205.78,33.255,359.2,-86.904,17.485,349.77,-58.805,35.204,369.91,-39.238,32.957,389.36,-39.072,21.687,407.39,-32.933,2.431,417.55,-65.16,0.5475,314.37,-18.486,38.31,301.65,1.8011,41.773,284.09,25.292,41.287,385.75,1.6141,11.578,369.65,28.559,10.793,342.5,42.656,6.0113,365.34,-1.4582,27.135,356.33,8.8583,28.646,336.62,33,14.462,310.51,45.332,10.409,332.97,3.7291,38.625,315.05,30.44,40.983,295.95,50.811,37.548,320.19,-92.245,-6.6408,296.49,-63.766,-3.4459,280.36,-41.569,-4.9894,537.21,-320.94,147.48,393.81,-124.29,9.7855,437.76,-89.097,-6.8531
1.6500,606.54,-297.27,23.585,475.1,-358.93,283.65,416.21,-153.8,9.5192,468.99,-128.67,-6.8058,516.15,-205.06,32.272,358.53,-85.883,11.845,347.57,-57.934,28.962,368.21,-38.554,28.14,388.29,-38.914,17.956,407.28,-32.231,-0.1898,417.76,-64.074,-2.0307,311.34,-17.373,28.085,297.82,2.9951,30.102,279.97,26.267,26.445,386,1.6947,10.18,370.32,28.792,10.942,343.12,43.344,6.2609,364.58,-1.8739,25.385,355.45,8.6632,27.516,336.82,33.932,14.3,310.94,46.935,11.161,329.74,2.9753,34.063,311.91,29.716,36.141,293.19,50.517,32.067,320.59,-91.754,-13.352,296.76,-65.834,-7.8148,279.69,-44.582,-6.0743,536.99,-320.75,147.59,393.65,-123.22,6.3194,438.32,-87.954,-8.7683
1.6583,606.39,-296.63,23.915,474.88,-359.07,283.57,416.11,-152.92,6.6945,469.3,-127.79,-8.2229,515.84,-204.26,31.273,358.46,-85.076,7.7264,346.33,-57.361,23.505,366.55,-38.299,23.603,387.19,-39.074,14.233,407.22,-31.701,-2.6754,417.72,-63.232,-4.8026,308.55,-16.422,17.026,297.06,2.0569,15.9,274.93,26.591,11.806,386.36,1.5153,8.9388,371.04,28.908,11.276,343.61,43.752,6.6236,363.85,-2.848,23.754,354.93,7.6558,26.516,336.99,34.455,14.382,311.18,47.768,11.723,327.21,2.4043,27.804,309.54,28.987,30.469,290.66,49.936,25.993,321.8,-91.912,-16.519,297.25,-67.345,-9.4056,279.31,-47.376,-5.6672,536.86,-320.6,147.73,393.55,-122.34,3.1396,438.68,-87,-10.823
1.6667,605.76,-295.89,23.779,474.64,-359.12,283.46,416.27,-152.33,4.3625,469.65,-127.18,-9.7246,515.62,-203.42,30.32,358.72,-84.807,4.6604,346.16,-57.418,20.104,365.68,-38.382,20.446,386.63,-39.25,11.387,407.1,-31.457,-4.9338,417.63,-62.823,-7.1756,308.03,-18.104,16.106,296.77,1.4469,9.4971,272.45,26.469,5.3555,386.79,1.3045,7.8454,372.04,28.955,11.546,344.19,43.871,6.9375,363.41,-3.9084,22.443,353.86,5.8016,25.555,336.78,34.443,14.395,311.33,47.84,11.97,325.39,2.1392,23.461,307.83,29.03,24.777,288.67,49.258,19.793,322.66,-92.143,-19.061,297.95,-68.657,-10.56,279.19,-49.551,-5.7553,536.77,-320.43,147.82,393.65,-121.82,0.53721,438.88,-86.394,-12.852
1.6750,605.89,-295.45,24.003,474.42,-359.07,283.32,416.46,-152.14,2.9344,469.89,-126.9,-11.149,515.69,-202.68,29.414,359.12,-85.181,2.7975,346.43,-57.847,19.014,365.83,-38.712,19.138,386.77,-39.436,10.001,407.15,-31.556,-6.4242,417.69,-62.887,-8.7575,307.68,-20.302,16.962,296.65,0.73307,5.6738,270.68,25.883,2.1703,387.02,1.1866,6.916,373,28.899,11.646,345.18,43.739,7.1751,363.43,-4.6096,21.723,353.57,4.7569,24.984,336.62,33.844,14.242,311.53,47.499,12.227,325.03,2.342,19.982,306.24,29.363,20.046,286.82,48.663,13.824,323.09,-92.382,-20.919,298.24,-69.722,-11.89,278.88,-51.149,-6.2887,536.66,-320.21,147.83,393.83,-121.74,-1.1236,438.92,-86.19,-14.561
1.6833,606.77,-295.35,24.605,474.25,-358.92,283.14,416.61,-152.36,2.4797,470.02,-126.97,-12.016,516.08,-202.19,28.705,359.43,-85.77,3.3473,346.77,-58.395,19.312,366.41,-39.201,19.117,387.07,-39.811,9.8064,407.2,-31.96,-6.9934,417.78,-63.252,-9.4685,306.69,-20.662,16.44,296.72,-0.067848,4.1616,269.57,24.921,1.8401,387.14,0.9284,6.4463,373.47,28.638,11.631,345.93,43.522,7.3902,363.82,-4.9229,21.513,354.05,4.538,24.728,336.88,33.042,14.136,311.78,47.094,12.545,326.12,1.8342,21.662,305.82,29.315,18.524,287.93,48.465,16.758,323.07,-92.803,-20.716,297.92,-70.276,-12.181,278.79,-51.86,-6.7293,536.58,-320,147.81,394.03,-122.05,-1.6994,439.02,-86.404,-15.377
1.6917,606.33,-295.14,24.088,474.1,-358.68,282.9,416.77,-152.79,2.7898,470.12,-127.38,-12.135,516.56,-202.05,28.528,359.51,-86.357,4.1486,347.03,-58.951,20.085,366.9,-39.695,19.615,387.44,-40.16,10.177,407.12,-32.479,-7.0354,417.71,-63.75,-9.5262,306.44,-21.017,16.7,296.99,-0.93895,4.6914,269.11,23.668,3.954,387.28,0.54652,6.354,373.69,28.275,11.59,346.1,43.477,7.3754,364.24,-5.0347,21.442,354.91,4.833,24.595,337.18,32.577,14.089,311.83,46.82,12.663,327.72,1.3701,23.525,306.57,28.885,20.314,289.74,47.85,22.441,323.1,-93.047,-19.945,298.3,-69.949,-11.372,279.32,-51.881,-6.5078,536.55,-319.84,147.72,394.17,-122.57,-1.371,439.05,-86.877,-15.416
1.7000,606.42,-295.26,23.743,473.97,-358.41,282.63,416.95,-153.29,3.6063,470.19,-127.91,-11.764,516.98,-202.39,28.935,359.44,-86.907,5.1498,347.22,-59.433,21.019,367.15,-40.097,20.329,387.8,-40.394,10.823,406.94,-32.935,-6.7976,417.67,-64.238,-9.0811,306.9,-21.469,18.085,297.46,-1.8634,6.9943,269.26,22.212,8.1014,387.3,0.23187,6.4101,373.77,27.978,11.496,346.33,43.484,7.1645,364.59,-4.9706,21.481,355.72,5.2775,24.61,337.25,32.38,13.964,311.79,46.655,12.718,327.52,0.82713,27.741,308.16,28.181,24.386,291.37,47.622,27.429,323.12,-93.188,-18.744,298.7,-69.657,-10.485,279.5,-51.714,-6.0021,536.61,-319.77,147.53,394.26,-123.11,-0.41521,438.93,-87.413,-15.047
1.7083,607.01,-295.75,23.688,473.9,-358.19,282.43,417.12,-153.79,4.8213,470.23,-128.43,-11.136,517.37,-203.13,29.634,359.26,-87.498,6.312,347.46,-59.982,22.299,367.41,-40.304,21.322,387.85,-40.681,11.697,406.73,-33.358,-6.2587,417.73,-64.715,-8.2043,307.71,-22.191,20.688,298.17,-2.8243,10.801,269.98,20.639,13.871,387.3,-0.077613,6.7072,373.57,27.729,11.343,346.54,43.444,7.0582,364.79,-4.8843,21.687,356.12,5.5566,24.733,337.26,32.246,13.88,311.65,46.352,12.537,328.48,0.44985,31.03,310.22,27.313,29.712,292.68,47.382,31.357,323.11,-93.244,-17.419,299.12,-69.273,-9.5144,279.04,-51.392,-5.2283,536.81,-319.85,147.31,394.37,-123.63,0.90475,438.85,-87.924,-14.297
1.7167,608.03,-296.6,24.036,473.88,-358.11,282.4,417.25,-154.3,6.2503,470.1,-129.03,-10.442,517.77,-203.95,30.367,359.19,-88.11,7.7439,347.8,-60.693,23.91,367.63,-40.713,22.607,387.8,-40.985,12.744,406.53,-33.803,-5.5167,417.68,-65.265,-7.165,308.59,-23.257,24.341,299.11,-3.8048,15.843,271.24,19.037,20.853,387.37,-0.44835,7.2828,373.27,27.525,11.286,346.54,43.424,7.0436,364.87,-4.8777,22.056,356.11,5.6738,24.883,337.22,32.039,13.978,311.4,45.874,12.175,329.28,-0.57916,33.37,312.39,26.391,35.265,293.97,46.82,35.292,323.12,-93.197,-15.961,299.67,-68.731,-8.3957,279.42,-50.767,-4.3708,537.08,-320.08,147.14,394.57,-124.15,2.2989,438.86,-88.421,-13.293
1.7250,608.21,-297.23,24.009,473.83,-358.11,282.51,417.44,-154.81,7.5667,470.03,-129.64,-9.6815,518.26,-204.61,31.004,359.3,-88.749,9.4026,348.22,-61.444,25.626,367.8,-41.4,24.027,387.88,-41.231,13.854,406.38,-34.246,-4.6542,417.61,-65.804,-6.067,309.55,-24.585,28.668,300.3,-4.788,21.852,273.01,17.491,28.636,387.36,-0.75676,7.8896,372.91,27.188,11.267,346.52,43.401,6.9954,365.01,-4.8013,22.565,355.91,5.6958,24.976,336.99,31.578,14.025,311.27,45.456,12.19,329.39,-2.5087,35.778,314.31,25.525,40.016,295.9,45.289,40.82,323.16,-93.154,-14.315,300.35,-68.174,-7.0633,281.22,-49.79,-4.3472,537.38,-320.49,147.08,394.85,-124.67,3.6913,438.86,-88.951,-12.215
1.7333,607.98,-297.88,23.643,473.74,-358.18,282.7,417.8,-155.33,8.7428,470.33,-130.03,-8.659,518.8,-205.1,31.504,359.55,-89.403,11.113,348.74,-62.155,27.451,368.26,-41.948,25.484,387.92,-41.472,14.864,406.32,-34.658,-3.7293,417.81,-66.191,-4.8231,310.97,-25.993,33.379,301.76,-5.7571,28.557,275.26,16.088,36.81,387.34,-0.96162,8.4589,372.48,26.887,11.068,346.34,43.328,6.9274,365.08,-4.6853,22.987,355.66,5.6243,25.013,336.88,31.091,14.069,311.18,45.028,12.283,334.25,-1.8806,36.713,316.06,24.691,44.159,298.71,42.012,48.408,323.17,-93.193,-12.507,301.18,-67.658,-5.638,282.02,-49.321,-2.9962,537.61,-321.01,147.14,395.08,-125.17,5.1928,438.86,-89.5,-11.144
1.7417,608.66,-298.79,23.901,473.69,-358.28,282.84,418.22,-155.85,9.9922,470.68,-130.48,-7.5736,519.29,-205.58,31.937,359.94,-90.013,12.868,349.49,-62.835,29.402,368.85,-42.338,26.959,387.97,-41.649,15.867,406.32,-34.987,-2.7968,417.84,-66.441,-3.7178,312.93,-27.237,38.106,303.49,-6.6952,35.69,277.96,14.916,44.963,387.06,-1.1289,8.7207,372.3,26.873,10.986,345.94,43.187,6.8889,365.58,-4.4389,23.496,355.89,5.8851,25.267,336.91,30.712,14.183,311.14,44.525,12.215,335.39,-2.5393,39.519,318.17,23.857,48.464,298.61,44.166,50.205,323.23,-93.293,-10.539,302.02,-67.235,-4.0306,282.87,-48.848,-1.3285,537.75,-321.55,147.34,395.38,-125.63,6.6998,438.97,-90.031,-10.069
1.7500,608.82,-299.59,23.923,473.69,-358.35,282.92,418.62,-156.37,11.404,470.95,-131.06,-6.5563,519.71,-206.14,32.422,360.44,-90.563,14.788,350.33,-63.391,31.446,369.53,-42.68,28.574,388.49,-41.736,17.234,406.4,-35.294,-1.858,417.62,-66.764,-2.865,315.22,-28.119,42.465,305.51,-7.5855,42.983,281.06,14.061,52.685,386.42,-1.3803,8.7032,372.42,26.719,11.219,345.54,42.946,6.7253,367.28,-3.836,24.611,356.78,6.0159,25.511,336.84,30.404,14.277,311.05,43.975,12.156,337.38,-3.0833,43.159,320.77,23.243,52.649,301.82,43.491,56.038,323.48,-93.524,-8.3518,302.59,-67.16,-1.8771,283.72,-48.607,0.91707,537.87,-322.08,147.55,395.8,-126.1,8.1825,439.2,-90.548,-8.9206
1.7583,609.05,-300.47,23.932,473.72,-358.41,282.97,419.11,-156.89,12.875,471.31,-131.6,-5.5864,520.18,-206.86,32.995,361.12,-91.05,16.878,351.47,-63.745,33.668,370.52,-43.028,30.307,389.41,-41.88,18.87,406.62,-35.651,-0.91264,417.73,-67.259,-1.9815,317.95,-28.547,46.537,307.84,-8.4111,50.166,284.55,13.61,59.565,386.19,-1.6967,9.1172,372.4,26.381,11.322,345.16,42.636,6.4746,368.58,-3.5168,25.433,357.39,6.1123,25.746,335.28,29.847,13.249,310.88,43.272,12.008,339.21,-3.2519,45.245,323.87,23.037,56.345,305.3,43.371,60.728,323.92,-93.966,-5.9294,303.1,-67.534,0.84592,284.47,-48.88,3.8302,537.98,-322.59,147.62,396.31,-126.59,9.7944,439.55,-91.093,-7.7633
1.7667,609.36,-301.38,23.85,473.74,-358.42,282.96,419.73,-157.37,14.298,471.76,-132.14,-4.6653,520.74,-207.73,33.599,361.97,-91.49,19.057,352.91,-63.905,35.926,371.72,-43.31,31.975,390.34,-42.035,20.37,407,-35.974,0.049839,418.16,-67.747,-0.9037,320.98,-28.799,50.502,310.48,-9.1551,56.97,288.38,13.649,65.193,386.34,-1.9119,9.7016,372.21,26.085,11.209,344.91,42.313,6.4391,369.82,-3.4233,26.186,357.97,6.1592,26.011,333.89,29.339,12.784,310.97,42.466,11.732,341.7,-3.212,47.557,327.24,23.184,59.414,308.87,43.693,64.249,324.51,-94.552,-3.3269,303.75,-68.238,3.9252,285.16,-49.623,7.2518,538.09,-323.06,147.55,396.95,-127.1,11.511,440.09,-91.662,-6.5495
1.7750,609.67,-302.33,23.703,473.78,-358.38,282.93,420.44,-157.89,15.697,472.27,-132.75,-3.7851,521.39,-208.6,34.161,362.95,-91.875,21.256,354.22,-64.038,37.986,373,-43.431,33.581,391.28,-42.185,21.705,407.45,-36.267,1.0114,418.77,-68.183,0.34708,323.79,-29.201,54.097,313.46,-9.8007,63.127,292.62,14.072,70.12,386.5,-2.1155,10.083,372.08,25.711,11.04,344.98,41.908,6.659,370.98,-3.5316,26.864,358.45,6.1518,26.054,335.69,28.827,12.995,311.23,41.633,11.449,344.59,-2.9561,49.727,330.75,23.527,62.026,312.58,44.236,67.254,325.18,-95.267,-0.53969,304.47,-69.068,7.1407,285.92,-50.511,10.868,538.28,-323.49,147.37,397.71,-127.6,13.189,440.67,-92.219,-5.3835
